SNo,Date,Time,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases,TestsPerformed
811,02-04-2020,17:00:00,ITA,16,Puglia,41.12559576,16.86736689,645,118,763,1101,1864,131,69,144,2077,16554
812,02-04-2020,17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,117,24,141,577,718,49,36,40,794,5970
813,02-04-2020,17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,503,73,576,1030,1606,73,92,93,1791,17833
814,02-04-2020,17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1135,295,1430,3359,4789,406,216,268,5273,40724
815,02-04-2020,17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,339,78,417,1170,1587,133,229,187,2003,8496
816,02-04-2020,17:00:00,ITA,10,Umbria,43.10675841,12.38824698,171,47,218,667,885,33,205,38,1128,9737
817,02-04-2020,17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,85,25,110,446,556,37,49,63,668,1934
818,02-04-2020,17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1670,345,2015,6563,8578,486,1001,532,10111,120320
819,03-04-2020,17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,361,76,437,864,1301,66,116,146,1563,11890
820,03-04-2020,17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,41,19,60,187,247,15,3,11,261,2622
821,03-04-2020,17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,291,60,351,858,1209,80,211,139,1559,13976
822,03-04-2020,17:00:00,ITA,18,Calabria,38.90597598,16.59440194,183,17,200,462,662,42,26,45,733,11608
823,03-04-2020,17:00:00,ITA,15,Campania,40.83956555,14.25084984,532,115,647,1705,2352,221,144,181,2677,19237
824,03-04-2020,17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3915,364,4279,7899,12178,599,1852,1902,15932,63682
825,03-04-2020,17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,201,61,262,1062,1324,80,419,136,1879,19985
826,03-04-2020,17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1194,188,1382,1627,3009,167,392,199,3600,43776
827,03-04-2020,17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1147,173,1320,1426,2746,183,700,519,3965,12934
828,03-04-2020,17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11802,1381,13183,13006,26189,1455,13020,8311,47520,135051
829,03-04-2020,17:00:00,ITA,11,Marche,43.61675973,13.5188753,982,158,1140,2491,3631,132,42,557,4230,13678
830,03-04-2020,17:00:00,ITA,14,Molise,41.55774754,14.65916051,31,8,39,105,144,11,21,11,176,1378
831,03-04-2020,17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3300,452,3752,5378,9130,543,723,1043,10896,34281
832,03-04-2020,17:00:00,ITA,16,Puglia,41.12559576,16.86736689,648,123,771,1178,1949,105,69,164,2182,17924
833,03-04-2020,17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,122,24,146,598,744,31,40,41,825,6478
834,03-04-2020,17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,535,73,608,1056,1664,68,94,101,1859,18686
835,03-04-2020,17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1149,288,1437,3472,4909,226,300,290,5499,44460
836,03-04-2020,17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,343,80,423,1236,1659,106,246,204,2109,8993
837,03-04-2020,17:00:00,ITA,10,Umbria,43.10675841,12.38824698,165,48,213,707,920,51,220,39,1179,10614
838,03-04-2020,17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,85,25,110,450,560,51,89,70,719,2106
839,03-04-2020,17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1714,335,2049,6812,8861,353,1031,572,10464,126490
840,04-04-2020,17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,354,71,425,931,1356,65,119,153,1628,12837
841,04-04-2020,17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,44,19,63,181,244,3,9,11,264,2765
842,04-04-2020,17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,291,61,352,849,1201,33,245,146,1592,15045
843,04-04-2020,17:00:00,ITA,18,Calabria,38.90597598,16.59440194,178,15,193,469,662,8,30,49,741,12314
844,04-04-2020,17:00:00,ITA,15,Campania,40.83956555,14.25084984,567,114,681,1815,2496,151,146,186,2828,21534
845,04-04-2020,17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3859,358,4217,8306,12523,608,2040,1977,16540,67075
846,04-04-2020,17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,183,50,233,1103,1336,107,505,145,1986,21126
847,04-04-2020,17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1236,193,1429,1677,3106,157,439,212,3757,44624
848,04-04-2020,17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1121,169,1290,1604,2894,238,767,542,4203,14087
849,04-04-2020,17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12002,1326,13328,13892,27220,1598,13242,8656,49118,141877
850,04-04-2020,17:00:00,ITA,11,Marche,43.61675973,13.5188753,997,153,1150,2347,3497,111,270,574,4341,14472
851,04-04-2020,17:00:00,ITA,14,Molise,41.55774754,14.65916051,31,6,37,134,171,30,24,11,206,1504
852,04-04-2020,17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3441,450,3891,5802,9693,813,888,1128,11709,37181
853,04-04-2020,17:00:00,ITA,16,Puglia,41.12559576,16.86736689,627,153,780,1193,1973,58,94,173,2240,18977
854,04-04-2020,17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,123,24,147,642,789,49,44,41,874,6789
855,04-04-2020,17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,553,74,627,1099,1726,73,95,111,1932,19896
856,04-04-2020,17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1129,286,1415,3639,5054,172,310,307,5671,47886
857,04-04-2020,17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,353,81,434,1319,1753,111,257,210,2220,9863
858,04-04-2020,17:00:00,ITA,10,Umbria,43.10675841,12.38824698,167,44,211,716,927,31,242,41,1210,11809
859,04-04-2020,17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,63,23,86,474,560,29,106,82,748,2274
860,04-04-2020,17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1691,324,2015,7078,9093,360,1124,607,10824,133289
861,05-04-2020,17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,347,67,414,1006,1420,75,125,158,1703,13598
862,05-04-2020,17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,46,18,64,190,254,14,11,13,278,2931
863,05-04-2020,17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,239,53,292,934,1226,52,260,158,1644,15723
864,05-04-2020,17:00:00,ITA,18,Calabria,38.90597598,16.59440194,174,13,187,519,706,54,33,56,795,13077
865,05-04-2020,17:00:00,ITA,15,Campania,40.83956555,14.25084984,609,108,717,1904,2621,132,150,189,2960,23139
866,05-04-2020,17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3839,375,4214,8623,12837,549,2201,2051,17089,69986
867,05-04-2020,17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,185,50,235,1128,1363,62,531,154,2048,21652
868,05-04-2020,17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1235,197,1432,1754,3186,123,475,219,3880,44658
869,05-04-2020,17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1126,165,1291,1802,3093,246,800,556,4449,15047
870,05-04-2020,17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12009,1317,13326,14798,28124,1337,13426,8905,50455,149984
871,05-04-2020,17:00:00,ITA,11,Marche,43.61675973,13.5188753,987,151,1138,2440,3578,123,287,599,4464,15252
872,05-04-2020,17:00:00,ITA,14,Molise,41.55774754,14.65916051,33,6,39,148,187,18,24,13,224,1504
873,05-04-2020,17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3472,444,3916,6261,10177,653,1017,1168,12362,38539
874,05-04-2020,17:00:00,ITA,16,Puglia,41.12559576,16.86736689,574,159,733,1289,2022,77,113,182,2317,20080
875,05-04-2020,17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,126,25,151,664,815,33,49,43,907,7157
876,05-04-2020,17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,556,76,632,1142,1774,62,104,116,1994,21904
877,05-04-2020,17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1111,276,1387,3798,5185,176,337,325,5847,51006
878,05-04-2020,17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,352,80,432,1363,1795,65,273,217,2285,10476
879,05-04-2020,17:00:00,ITA,10,Umbria,43.10675841,12.38824698,159,45,204,694,898,29,298,43,1239,12448
880,05-04-2020,17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,96,23,119,457,576,34,115,91,782,2390
881,05-04-2020,17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1674,329,2003,7406,9409,402,1186,631,11226,140910
882,06-04-2020,17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,340,66,406,1019,1425,18,127,169,1721,14198
883,06-04-2020,17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,46,18,64,198,262,9,12,13,287,3061
884,06-04-2020,17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,245,52,297,963,1260,78,298,164,1722,16825
885,06-04-2020,17:00:00,ITA,18,Calabria,38.90597598,16.59440194,170,14,184,538,722,22,37,58,817,13633
886,06-04-2020,17:00:00,ITA,15,Campania,40.83956555,14.25084984,610,101,711,1987,2698,98,156,204,3058,24526
887,06-04-2020,17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3804,372,4176,8875,13051,467,2397,2108,17556,72163
888,06-04-2020,17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,189,46,235,1161,1396,55,549,158,2103,22272
889,06-04-2020,17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1235,197,1432,1868,3300,151,502,229,4031,47470
890,06-04-2020,17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1141,162,1303,1814,3117,100,837,595,4549,15533
891,06-04-2020,17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11914,1343,13257,15212,28469,1079,13863,9202,51534,154989
892,06-04-2020,17:00:00,ITA,11,Marche,43.61675973,13.5188753,1001,140,1141,2565,3706,150,296,612,4614,15919
893,06-04-2020,17:00:00,ITA,14,Molise,41.55774754,14.65916051,34,5,39,148,187,0,24,13,224,1546
894,06-04-2020,17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3484,438,3922,6623,10545,562,1128,1251,12924,41123
895,06-04-2020,17:00:00,ITA,16,Puglia,41.12559576,16.86736689,625,97,722,1393,2115,127,134,195,2444,22059
896,06-04-2020,17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,123,26,149,670,819,15,56,47,922,7521
897,06-04-2020,17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,563,74,637,1178,1815,52,108,123,2046,23464
898,06-04-2020,17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1116,279,1395,3906,5301,154,350,350,6001,52849
899,06-04-2020,17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,354,79,433,1405,1838,63,280,230,2348,11130
900,06-04-2020,17:00:00,ITA,10,Umbria,43.10675841,12.38824698,159,46,205,667,872,14,337,44,1253,12573
901,06-04-2020,17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,109,21,130,437,567,23,142,96,805,2590
902,06-04-2020,17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1714,322,2036,7686,9722,362,1204,662,11588,146288
903,07-04-2020,17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,337,67,404,1087,1491,78,136,172,1799,14904
904,07-04-2020,17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,47,17,64,201,265,4,12,14,291,3160
905,07-04-2020,17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,325,64,389,912,1301,89,336,174,1811,17761
906,07-04-2020,17:00:00,ITA,18,Calabria,38.90597598,16.59440194,169,14,183,550,733,16,40,60,833,14072
907,07-04-2020,17:00:00,ITA,15,Campania,40.83956555,14.25084984,603,103,706,2059,2765,90,167,216,3148,25779
908,07-04-2020,17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3750,366,4116,8932,13048,269,2597,2180,17825,75191
909,07-04-2020,17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,185,44,229,1150,1379,50,610,164,2153,23536
910,07-04-2020,17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1229,192,1421,1944,3365,118,546,238,4149,48874
911,07-04-2020,17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1090,156,1246,1966,3212,208,925,620,4757,16579
912,07-04-2020,17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11833,1305,13138,15205,28343,791,14498,9484,52325,159331
913,07-04-2020,17:00:00,ITA,11,Marche,43.61675973,13.5188753,962,139,1101,2637,3738,96,342,630,4710,16619
914,07-04-2020,17:00:00,ITA,14,Molise,41.55774754,14.65916051,35,5,40,145,185,0,26,13,224,1581
915,07-04-2020,17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3553,432,3985,6719,10704,419,1320,1319,13343,44121
916,07-04-2020,17:00:00,ITA,16,Puglia,41.12559576,16.86736689,615,93,708,1429,2137,70,168,209,2514,23149
917,07-04-2020,17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,122,26,148,673,821,13,62,52,935,7680
918,07-04-2020,17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,562,73,635,1224,1859,51,113,125,2097,24857
919,07-04-2020,17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1087,263,1350,4077,5427,172,377,369,6173,56651
920,07-04-2020,17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,360,78,438,1452,1890,128,342,244,2476,12030
921,07-04-2020,17:00:00,ITA,10,Umbria,43.10675841,12.38824698,157,41,198,648,846,10,368,49,1263,13274
922,07-04-2020,17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,118,17,135,458,593,30,142,100,835,2754
923,07-04-2020,17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1579,297,1876,8089,9965,337,1265,695,11925,153542
924,08-04-2020,17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,331,62,393,1141,1534,60,146,179,1859,15846
925,08-04-2020,17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,48,17,65,205,270,6,13,14,297,3296
926,08-04-2020,17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,268,65,333,948,1281,24,371,183,1835,18865
927,08-04-2020,17:00:00,ITA,18,Calabria,38.90597598,16.59440194,170,15,185,570,755,26,44,60,859,14977
928,08-04-2020,17:00:00,ITA,15,Campania,40.83956555,14.25084984,608,97,705,2154,2859,120,188,221,3268,27784
929,08-04-2020,17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3769,361,4130,8980,13110,409,2890,2234,18234,78367
930,08-04-2020,17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,162,41,203,1212,1415,65,634,169,2218,24798
931,08-04-2020,17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1241,196,1437,2011,3448,117,574,244,4266,55113
932,08-04-2020,17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1109,153,1262,1983,3245,149,1007,654,4906,17521
933,08-04-2020,17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11719,1257,12976,15569,28545,1089,15147,9722,53414,167557
934,08-04-2020,17:00:00,ITA,11,Marche,43.61675973,13.5188753,974,133,1107,2455,3562,149,645,652,4859,17532
935,08-04-2020,17:00:00,ITA,14,Molise,41.55774754,14.65916051,30,4,34,147,181,2,32,13,226,2002
936,08-04-2020,17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3493,423,3916,7073,10989,540,1516,1378,13883,48495
937,08-04-2020,17:00:00,ITA,16,Puglia,41.12559576,16.86736689,639,90,729,1509,2238,120,177,219,2634,24493
938,08-04-2020,17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,112,31,143,697,840,40,76,59,975,8493
939,08-04-2020,17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,563,65,628,1265,1893,62,133,133,2159,27438
940,08-04-2020,17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1066,260,1326,4231,5557,206,430,392,6379,60985
941,08-04-2020,17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,354,77,431,1509,1940,126,407,255,2602,13258
942,08-04-2020,17:00:00,ITA,10,Umbria,43.10675841,12.38824698,155,41,196,627,823,26,416,50,1289,14105
943,08-04-2020,17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,120,20,140,466,606,15,142,102,850,2953
944,08-04-2020,17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1554,285,1839,8332,10171,485,1503,736,12410,163247
